file_name,genre_name,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
classical.00030.wav,classical,0.064,0.029,1243.345,359.471,2352.273,699.234,-315.771,149.674,-30.545,23.211,-8.683,-10.098,-15.73,-4.042,-7.647,0.047,-11.139,-7.668,-5.867,-4.853,-5.141,-5.422,-3.177,1.459,0.147,-4.165,62.885,22.5,20.746,7.528,15.203,7.374,9.323,8.528,9.863,8.558,7.307,8.48,7.958,7.678,7.425,8.059,7.753,7.451,8.014,8.556
classical.00037.wav,classical,0.094,0.042,1533.668,433.146,2837.603,741.682,-275.401,125.332,-41.023,24.589,-4.749,-4.268,-14.983,-5.047,-4.988,2.467,-10.884,-8.02,-5.156,-4.615,0.714,6.508,5.906,2.683,-2.046,-8.063,75.867,31.917,22.57,11.125,15.457,9.656,12.607,9.084,10.497,10.018,7.309,8.799,10.444,8.462,10.158,11.64,10.138,9.26,8.121,10.301
classical.00038.wav,classical,0.076,0.027,1279.276,303.538,2376.988,595.251,-275.975,146.347,-36.585,24.199,-2.532,-2.161,-13.296,-6.52,-9.402,-3.118,-11.54,-4.195,-1.686,-1.538,-3.214,-1.769,-2.239,-3.532,-2.994,-3.297,81.132,22.054,19.435,16.094,12.851,9.454,9.712,8.958,8.499,7.78,8.189,7.924,10.417,8.364,8.51,7.134,7.697,7.184,9.454,9.884
classical.00050.wav,classical,0.049,0.015,1170.028,220.446,2360.084,487.481,-449.528,151.52,-12.762,44.266,6.236,4.053,-1.483,-1.619,-2.489,-4.291,-9.667,-1.348,0.136,3.716,5.287,1.215,-2.287,-4.11,-1.811,1.23,67.936,21.33,11.538,6.739,6.202,4.566,5.538,6.127,5.41,4.401,4.695,5.042,6.941,10.358,9.973,6.242,6.893,6.581,5.549,6.482
classical.00052.wav,classical,0.127,0.048,2411.587,648.961,4993.538,1484.224,-186.632,86.645,-15.728,14.737,-2.205,6.256,-0.892,0.657,-6.092,-5.224,-7.88,-1.727,-4.704,-2.049,1.433,2.787,3.317,3.115,-4.411,-5.035,97.996,30.481,24.352,10.511,9.939,10.125,6.292,7.088,10.956,13.522,12.483,9.299,10.107,9.912,7.552,8.047,7.809,11.545,8.839,8.007
classical.00044.wav,classical,0.072,0.023,1181.34,338.393,2032.723,753.779,-402.196,154.013,-15.234,15.306,-3.071,-3.17,-9.763,-17.315,-12.308,-7.911,-7.106,-0.3,1.531,-1.461,-1.726,1.848,5.031,-0.758,-0.14,-2.85,53.857,35.888,17.925,14.162,11.802,11.697,12.971,12.162,11.655,13.173,11.242,11.551,11.057,10.286,11.591,7.855,10.534,10.408,11.737,15.048
classical.00049.wav,classical,0.109,0.034,2224.87,581.474,4467.431,1274.606,-98.323,98.357,-20.492,18.818,-2.097,2.664,-7.31,-3.587,-7.986,-1.916,-4.727,0.627,-2.591,-1.471,-3.171,0.658,-4.816,-2.218,-3.809,0.234,58.778,23.71,11.124,11.126,7.018,5.512,6.155,5.336,5.831,6.701,7.773,6.05,6.296,7.581,6.224,5.867,6.269,5.706,6.651,7.252
classical.00051.wav,classical,0.06,0.04,1527.63,482.017,3220.847,1234.917,-230.245,119.151,-1.051,28.388,10.009,16.129,4.792,6.191,0.947,5.913,-1.178,3.574,-2.1,-0.905,-1.85,-0.002,-2.797,2.336,-1.441,2.74,168.058,33.987,32.912,9.802,11.766,8.61,8.146,6.006,5.835,6.395,7.438,6.332,6.272,5.839,5.387,6.269,5.976,6.414,8.148,7.806
classical.00053.wav,classical,0.088,0.023,1462.306,340.466,2740.055,763.987,-121.814,149.673,-42.846,24.489,-5.412,10.668,-2.828,0.787,-6.399,4.483,-1.224,1.26,-1.199,-2.407,-1.73,1.421,-1.368,0.95,-5.566,-1.93,72.192,30.177,15.879,11.228,10.784,8.008,8.308,6.387,6.891,5.934,6.259,6.585,5.579,6.067,6.534,6.15,5.991,5.991,5.987,5.147
classical.00042.wav,classical,0.094,0.017,1326.203,189.157,2171.388,411.572,-160.646,164.28,-48.755,1.663,-7.611,-2.662,-11.043,-6.996,-8.097,1.253,-5.367,-4.14,-5.426,-1.664,-3.094,-1.251,-6.087,-1.028,-4.122,-1.506,49.334,21.96,13.596,10.563,9.974,5.772,5.678,6.074,6.311,6.619,7.234,6.828,7.74,8.854,9.262,7.085,7.283,8.489,7.245,10.194
classical.00043.wav,classical,0.051,0.015,1063.075,345.988,1610.735,1051.595,-249.634,161.597,10.16,-3.066,-0.578,-2.063,-12.196,-8.614,-14.639,-12.05,-12.299,-7.163,-7.878,-2.084,-2.91,-0.86,-3.975,-0.89,-3.994,-3.891,60.412,23.956,26.696,12.884,8.861,7.258,7.804,7.634,6.824,7.322,6.729,7.693,6.599,7.384,8.378,9.928,10.584,10.93,9.792,8.815
classical.00045.wav,classical,0.062,0.016,1176.477,158.254,1903.237,317.3,-171.105,156.931,-21.85,5.337,-4.055,-3.721,-8.907,-4.933,-7.912,-5.397,-9.335,-6.602,-7.793,-1.349,-3.548,-2.86,-3.883,0.292,-3.436,-0.922,40.53,15.864,12.637,13.713,10.538,8.846,9.374,9.343,10.172,9.759,11.009,9.356,9.515,9.057,8.753,6.785,7.153,9.653,11.105,10.136
classical.00047.wav,classical,0.066,0.021,1173.884,154.248,2082.725,395.509,-436.858,154.133,-19.903,20.183,3.171,0.462,-6.528,-4.611,-10.069,-6.159,-4.533,-2.766,-5.221,-7.374,-6.994,-3.213,-0.37,2.221,2.573,4.476,61.46,12.909,13.282,12.198,9.865,8.443,6.733,5.978,7.671,8.14,8.223,7.585,7.676,7.923,7.437,7.431,7.868,7.446,10.641,12.738
classical.00046.wav,classical,0.112,0.025,1878.382,292.746,3633.324,685.018,-85.281,118.447,-31.481,20.285,-4.419,6.913,-10.956,-1.626,-7.365,-3.017,-4.44,-1.414,-4.254,-4.17,-3.974,0.281,-3.394,1.693,-3.681,-3.433,23.435,19.338,8.539,6.207,7.168,6.54,5.562,5.138,5.214,6.806,5.304,6.653,6.013,4.997,5.351,5.477,5.968,4.951,8.184,7.741
classical.00048.wav,classical,0.087,0.043,1513.871,740.9,2766.776,1580.906,-124.054,148.618,-21.559,17.411,-1.436,4.126,-7.023,-5.129,-5.842,5.007,-6.219,-1.901,-0.901,-2.416,-4.322,-0.866,-4.695,-2.248,-5.166,-3.225,93.688,50.074,20.538,14.918,10.755,10.631,6.663,7.869,8.766,7.461,6.271,7.193,7.427,7.695,7.165,7.611,6.787,7.323,7.468,9.186
classical.00062.wav,classical,0.074,0.035,1474.668,667.824,2809.642,1635.943,-305.432,135.938,-11.767,18.223,10.369,3.005,-5.595,0.149,-1.351,-1.873,-3.211,-6.746,-2.694,-5.597,-4.531,-4.792,-5.366,-2.623,-5.834,-6.925,139.735,32.477,21.469,10.41,12.188,7.862,9.331,6.604,7.306,5.794,7.072,6.731,7.742,5.438,5.571,6.091,7.484,6.59,6.569,6.902
classical.00065.wav,classical,0.048,0.015,828.751,121.565,1013.676,274.698,-421.616,172.842,28.052,-2.563,-3.585,-4.866,-8.894,-10.704,-7.681,-7.956,-7.325,-2.709,-0.915,-4.221,-8.438,-8.413,-4.137,-0.404,0.095,-0.278,69.672,25.081,32.193,13.262,10.818,9.679,10.356,10.924,10.235,10.011,11.282,13.53,12.84,9.181,7.729,7.67,8.051,7.405,8.907,11.61
classical.00054.wav,classical,0.115,0.039,1702.263,344.878,2820.964,648.386,-108.035,127.273,-44.952,31.244,4.356,-4.946,-15.878,14.631,-7.789,-1.211,2.832,17.272,-4.097,1.666,0.669,4.612,-9.871,-3.239,-3.098,1.874,65.145,27.97,16.641,12.621,20.716,10.741,15.87,17.263,11.621,16.618,17.918,17.183,16.096,11.131,13.996,11.058,8.981,8.178,7.973,8.103
classical.00057.wav,classical,0.095,0.041,1751.12,623.42,3235.576,1427.662,-367.08,112.856,-18.754,10.18,-1.613,3.8,0.924,5.065,-5.364,-9.514,-8.493,-1.788,1.285,-3.88,-2.646,-1.065,-1.28,-2.503,-2.57,-4.066,94.236,37.972,19.746,15.139,9.948,8.344,8.431,9.075,13.136,12.845,9.462,10.101,13.364,10.865,11.702,10.096,7.488,9.854,14.452,12.33
classical.00063.wav,classical,0.036,0.007,690.201,88.945,749.141,121.186,-465.922,180.202,56.683,11.031,5.835,0.734,-3.962,-5.885,-8.462,-9.784,-7.693,-3.255,-1.857,-4.007,-4.101,-2.468,-2.357,-2.994,-3.226,-1.715,38.574,20.84,17.989,11.721,6.991,6.949,6.623,6.582,6.549,6.447,7.043,6.721,7.14,7.937,8.619,9.141,8.081,7.486,7.73,6.034
classical.00060.wav,classical,0.104,0.032,1803.912,418.462,3367.007,929.848,-166.393,122.119,-32.111,16.684,-5.396,-2.487,-9.82,-4.902,-6.965,-4.574,-6.645,-5.491,-5.368,-4.963,-2.784,-3.185,-4.077,-3.551,-4.644,-1.171,57.188,26.361,14.947,7.711,6.564,6.596,5.509,5.584,6.252,6.637,7.409,6.039,6.475,6.447,7.321,6.073,6.168,7.362,7.099,7.896
classical.00059.wav,classical,0.093,0.03,1551.198,351.098,2840.959,661.944,-197.192,137.404,-34.156,25.363,-5.277,-2.775,-9.498,-7.609,-7.653,-5.666,-4.38,-5.425,-3.535,-5.659,-1.89,-2.88,-3.483,-4.03,-7.298,-4.188,74.981,24.652,20.435,9.274,6.787,6.562,6.044,6.296,6.951,6.502,7.234,7.127,6.935,5.892,6.115,5.84,5.895,6.953,7.568,10.411
classical.00058.wav,classical,0.082,0.026,1137.996,183.774,1821.313,469.351,-349.939,161.827,-3.37,14.195,5.772,3.526,2.964,-7.114,-7.915,-0.342,2.859,-2.49,-6.782,-8.831,-6.672,-4.896,0.115,4.251,5.079,2.604,41.944,18.384,16.408,8.792,7.532,7.565,7.547,8.521,9.781,12.86,10.148,9.878,11.933,9.13,9.652,9.183,9.7,11.948,9.003,11.717
classical.00055.wav,classical,0.059,0.023,1079.409,381.903,1764.407,838.598,-483.939,144.207,1.375,8.091,4.931,-2.315,-2.747,-6.843,-10.153,-8.064,-7.146,-10.554,-7.783,-2.954,-0.259,4.308,5.302,0.182,-4.547,-1.889,67.223,40.294,21.889,11.619,10.749,7.503,6.868,6.559,7.654,8.595,7.747,8.148,10.733,11.096,8.562,12.308,14.195,13.02,13.058,16.694
classical.00056.wav,classical,0.097,0.026,1681.225,306.971,3078.21,607.767,-81.069,129.052,-42.452,33.141,5.687,-6.507,-2.273,7.403,-18.709,2.477,3.739,1.888,-10.071,0.988,-3.579,-6.17,-8.033,3.778,-5.057,-0.874,52.06,19.346,11.859,10.793,10.063,10.035,9.726,9.351,8.032,6.69,8.603,6.952,7.668,6.12,6.163,6.249,5.977,6.249,5.926,6.886
classical.00061.wav,classical,0.076,0.028,1322.07,459.427,2473.629,1143.574,-274.359,148.373,-20.324,21.792,7.95,3.786,-2.229,-6.085,-5.624,-6.696,-5.912,-4.589,-1.535,-3.028,-4.696,-7.714,-7.215,-5.411,-5.249,-5.266,85.906,26.244,24.904,9.677,13.825,10.128,7.243,8.374,7.014,7.367,8.611,9.377,9.2,10.588,11.219,9.218,10.158,9.076,9.606,9.356
classical.00064.wav,classical,0.042,0.012,1117.85,307.866,1872.739,1362.947,-498.725,145.692,46.536,15.265,3.058,-0.837,-5.227,-6.212,-3.819,0.078,2.723,2.222,0.236,-0.466,-0.881,0.583,3.288,2.316,-2.57,-4.819,67.743,30.069,28.626,15.245,9.658,9.285,9.03,7.92,8.627,10.267,9.325,7.648,8.677,7.719,6.667,6.283,7.382,6.79,6.165,7.031
classical.00070.wav,classical,0.071,0.024,1355.504,298.184,2521.825,613.257,-321.13,134.604,-18.255,22.197,0.422,-3.799,0.485,-1.144,-1.898,-0.101,-2.755,0.587,2.495,0.3,1.675,2.885,2.083,1.164,-2.392,-3.423,84.742,24.035,18.5,9.205,9.113,7.344,7.018,7.375,8.683,9.05,8.148,10.285,8.885,7.826,7.95,7.864,8.479,7.072,6.841,9.932
classical.00066.wav,classical,0.045,0.01,794.955,186.238,1007.681,497.742,-429.173,175.175,31.859,4.302,1.035,-5.771,-9.49,-11.28,-10.574,-8.666,-6.33,-1.675,0.826,-0.182,0.023,0.198,-1.853,-4.416,-4.965,-4.613,65.275,29.929,27.708,12.269,9.753,8.192,8.145,8.839,7.985,8.53,10.331,11.001,11.695,9.997,11.004,11.249,8.893,8.413,8.572,9.43
classical.00073.wav,classical,0.071,0.022,1211.613,323.953,2105.241,667.8,-306.849,152.859,-27.601,16.33,-3.142,-8.933,-5.437,-9.779,-7.107,0.299,0.894,5.444,8.218,4.2,2.047,3.022,-0.395,-2.815,-2.904,1.344,75.603,25.974,18.665,15.203,13.277,10.221,8.639,9.307,8.617,7.972,12.015,14.133,13.219,11.427,9.172,9.126,8.26,8.154,10.108,12.375
classical.00072.wav,classical,0.064,0.029,1285.146,358.62,2476.585,679.939,-360.819,138.986,-12.937,33.787,7.591,-1.715,1.026,4.07,3.937,0.944,0.52,4.687,3.339,-2.255,-1.847,2.224,1.786,-1.517,-3.257,4.001,82.235,28.986,14.167,9.131,7.559,5.943,6.141,5.785,7.383,9.93,13.262,12.886,8.765,7.947,8.629,7.151,7.99,7.437,8.755,10.085
classical.00069.wav,classical,0.079,0.021,1349.275,203.527,2443.461,399.4,-321.263,136.309,-28.295,31.039,0.567,0.227,0.659,-1.317,-0.041,-0.419,-6.185,-0.157,-0.477,-0.749,7.477,10.981,7.834,4.322,2.988,5.857,42.022,16.86,14.067,10.018,7.37,8.378,7.347,6.811,6.911,7.838,8.195,8.477,9.73,7.996,9.946,12.618,13.626,10.451,10.338,10.214
classical.00067.wav,classical,0.046,0.017,1117.992,676.688,1993.045,2046.191,-413.442,143.479,31.304,14.024,1.512,-2.295,-6.466,-8.101,-5.93,-4.474,-2.798,-0.814,-1.214,-2.384,-3.803,-3.514,-2.705,-2.385,0.614,2.656,107.485,47.901,37.365,13.524,12.928,9.749,10.414,10.826,8.59,8.616,7.946,7.215,8.472,10.03,9.043,6.679,5.642,6.76,7.737,8.085
classical.00071.wav,classical,0.076,0.024,1397.437,270.963,2616.034,523.107,-269.673,136.442,-25.03,26.401,0.675,-5.366,-1.104,-1.496,-0.175,-3.804,-9.293,-3.142,1.65,0.683,1.917,2.246,-2.131,-3.679,-1.077,3.54,70.407,20.232,14.971,8.973,8.378,5.495,7.194,10.079,9.616,8.053,9.041,9.717,9.792,10.922,10.827,9.789,9.3,7.765,9.4,12.849
classical.00068.wav,classical,0.095,0.018,1559.869,234.278,2813.322,490.97,-234.395,130.259,-39.536,19.339,-6.799,-5.137,-3.714,-4.032,-5.072,-1.371,-7.749,-4.38,0.472,0.779,5.457,8.773,7.046,2.427,-2.29,-0.243,63.379,16.016,11.083,7.84,8.209,6.291,7.024,8.484,10.532,6.499,8.495,9.13,9.691,9.866,9.961,10.065,8.135,9.791,9.885,10.488
classical.00075.wav,classical,0.061,0.026,1171.462,284.821,2235.315,568.62,-412.97,138.538,-19.248,34.163,8.972,-4.292,4.162,0.881,3.079,0.105,-4.065,3.792,5.926,3.493,6.618,6.736,2.472,-1.874,-0.061,2.717,61.376,28.277,16.357,8.571,9.033,6.001,7.511,7.607,7.078,8.509,11.203,11.094,12.641,14.212,13.504,10.68,12.582,14.157,11.141,11.374
classical.00074.wav,classical,0.072,0.022,1360.154,296.672,2568.996,598.529,-289.711,143.902,-26.999,24.068,-1.149,-6.298,-2.74,-3.524,-3.02,-3.147,-7.265,-1.696,3.078,2.687,2.527,4.611,2.383,-1.265,-3.549,-2.814,84.833,21.002,11.488,8.364,8.049,8.291,6.325,6.171,8.153,7.58,6.843,7.389,8.469,8.587,7.748,7.96,7.396,6.711,8.65,10.353
classical.00077.wav,classical,0.048,0.016,811.56,224.437,1235.761,513.361,-477.951,155.363,12.766,5.526,2.402,-10.653,-16.645,-12.538,-11.184,-9.373,-3.212,-2.766,-6.476,-8.307,-7.095,-7.478,-5.326,1.263,1.879,-1.649,92.681,38.837,28.293,15.159,9.8,10.858,9.097,10.267,13.134,11.482,8.129,10.942,9.507,8.23,8.345,7.893,9.923,11.294,8.445,9.13
classical.00076.wav,classical,0.072,0.023,1340.642,267.83,2522.516,509.491,-238.726,149.733,-28.862,28.272,-0.784,-3.932,-2.149,-4.347,-4.187,-3.434,-5.755,-0.095,2.542,0.688,0.06,1.697,0.658,1.478,-1.836,-6.258,74.09,23.829,13.251,8.913,8.036,5.461,5.746,5.423,5.733,5.871,7.366,9.233,9.969,8.426,8.479,6.561,6.338,7.843,8.467,9.133
classical.00085.wav,classical,0.092,0.029,1525.781,459.772,2733.276,982.305,-246.124,149.435,-41.99,11.616,-10.286,-4.013,-7.137,-10.133,-9.418,-7.165,-3.156,-5.642,-2.585,-4.52,-6.157,-4.968,-3.352,-3.352,-0.675,0.226,76.438,38.45,15.515,9.862,7.818,7.544,6.768,8.247,7.971,7.854,8.818,7.838,9.696,6.629,5.853,5.51,6.221,6.707,7.145,8.901
classical.00078.wav,classical,0.041,0.011,715.4,209.41,1037.799,552.674,-552.12,173.355,26.352,14.116,7.257,-7.083,-5.855,-10.339,-11.016,-9.189,-8.823,-4.927,-3.646,-4.276,-3.462,-4.829,-5.684,-6.546,-8.2,-6.445,40.587,25.875,14.166,8.446,6.802,7.439,7.512,5.988,7.738,7.336,8.62,10.003,7.913,8.246,7.441,6.76,8.214,7.184,6.902,7.649
classical.00081.wav,classical,0.061,0.021,1213.972,288.196,2163.887,564.453,-374.644,153.852,-21.577,20.848,7.007,-3.945,-2.518,-2.812,-4.295,-4.509,-5.759,-4.259,-3.845,-4.58,-3.632,-2.287,-3.125,-0.213,2.632,1.817,55.714,24.222,15.027,9.681,8.235,8.293,10.102,7.821,8.207,7.686,7.015,5.964,6.978,7.066,6.652,6.837,7.397,8.189,8.703,10.138
classical.00082.wav,classical,0.087,0.031,1415.261,344.867,2489.766,658.841,-263.966,142.134,-51.387,5.024,-20.274,-17.126,-16.071,-20.307,-15.037,-9.735,-8.406,-11.79,-6.889,-4.604,-2.045,-2.372,0.967,3.013,1.362,5.539,54.078,33.108,18.648,10.894,11.308,9.647,9.626,9.012,10.281,8.266,8.29,11.001,8.924,8.699,8.166,9.953,7.693,9.594,11.343,9.674
classical.00083.wav,classical,0.051,0.011,852.796,146.37,1401.015,315.019,-338.835,190.212,-16.311,3.698,-0.438,-8.891,-10.38,-16.368,-13.283,-10.783,-8.637,-8.278,-4.625,-3.802,-4.547,-3.661,-0.946,0.543,-0.257,-1.553,61.928,21.327,26.038,11.957,9.708,7.04,6.16,7.344,6.038,7.419,6.812,7.486,6.437,6.164,8.368,11.327,11.418,8.539,6.517,7.868
classical.00087.wav,classical,0.051,0.013,876.983,180.42,1457.413,449.604,-392.923,190.783,-13.343,8.278,1.55,-11.071,-11.24,-14.007,-10.619,-9.385,-4.62,-10.07,-4.819,-1.746,-4.662,-2.11,1.026,1.306,-0.153,-1.409,71.215,19.549,24.282,8.784,8.163,7.346,6.621,5.842,6.972,6.489,7.212,7.64,7.225,7.289,6.932,7.101,7.033,7.908,8.177,8.805
classical.00080.wav,classical,0.032,0.011,971.777,306.762,1906.571,1024.489,-549.757,157.122,6.589,34.43,13.269,5.734,5.047,-3.012,2.059,3.072,2.015,3.239,5.669,5.705,3.641,4.096,4.332,3.357,2.625,1.659,87.648,39.064,23.328,8.651,8.058,8.452,9.032,8.608,7.312,5.534,6.55,5.528,4.159,4.14,3.928,3.812,3.732,3.958,4.545,4.866
classical.00084.wav,classical,0.058,0.013,1001.738,156.151,1732.224,306.749,-369.036,171.963,-27.319,6.019,-0.148,-10.681,-11.923,-10.193,-11.357,-10.498,-8.369,-9.795,-5.055,-5.084,-3.042,-1.725,-1.852,-2.263,-1.278,-0.445,76.235,14.961,24.053,13.176,16.675,10.718,8.755,6.86,7.817,6.643,6.039,6.429,6.726,8.53,7.314,7.079,7.713,7.096,8.143,7.201
classical.00079.wav,classical,0.052,0.019,789.421,179.119,1158.063,376.328,-437.648,170.988,7.427,-3.1,0.801,-11.132,-12.523,-6.898,-5.843,-8.446,-8.476,-8.34,-7.381,-6.734,-6.085,-7.06,-6.655,-4.295,-4.401,-4.909,63.899,28.72,25.751,11.295,11.729,11.46,11.061,10.542,13.915,11.241,12.614,14.729,11.228,9.655,8.293,9.165,10.066,8.55,7.737,10.143
classical.00088.wav,classical,0.071,0.02,1303.891,257.536,2350.142,556.464,-299.603,157.271,-37.332,15.771,-5.744,-4.456,-6.813,-10.73,-9.876,-8.153,-5.423,-7.835,-2.731,-1.111,1.645,3.639,3.083,0.107,-0.798,-2.738,70.576,18.361,13.989,9.241,9.216,7.485,6.257,6.407,6.919,7.563,6.503,7.189,6.562,7.399,8.034,7.675,8.558,8.371,7.001,6.9
classical.00086.wav,classical,0.077,0.032,1356.155,469.857,2496.203,1026.808,-283.498,159.59,-29.536,18.541,-9.867,-3.428,-10.991,-9.783,-8.297,-4.248,-2.87,-5.978,-4.024,-3.347,-3.394,-1.866,-0.447,1.904,-0.119,-2.804,73.463,35.885,12.82,10.047,10.621,7.195,6.641,6.592,5.964,6.57,7.353,7.873,7.903,7.403,7.325,7.53,8.289,7.508,7.682,7.095
classical.00097.wav,classical,0.086,0.03,1494.42,303.799,2781.813,582.691,-280.68,122.713,-14.395,26.861,1.348,5.996,-13.11,3.375,-11.557,5.183,-1.044,2.751,0.055,1.352,1.508,-2.207,0.787,-3.961,-9.148,-6.935,33.664,15.161,13,6.129,7.923,7.093,8.202,10.399,8.966,8.511,12.079,11.408,11.077,11.734,10.956,9.851,8.633,7.24,10.866,10.216
classical.00091.wav,classical,0.152,0.046,2192.65,359.045,4066.012,624.525,-251.227,88.746,-41.787,37.92,-12.033,21.635,-5.863,25.715,-5.212,14.296,-7.554,10.476,-4.917,5.282,0.297,3.327,1.267,4.77,-2.081,1.127,56.822,15.151,12.059,8.114,10.601,8.932,11.364,11.519,14.614,14.406,15.606,14.754,15.324,12.775,9.506,7.496,8.281,10.463,11.009,13.716
classical.00092.wav,classical,0.131,0.058,1807.89,471.154,3073.011,800.953,-299.648,103.648,-27.68,51.012,12.305,16.478,-10.936,-0.895,3.862,12.954,-12.407,2.466,5.19,-0.754,-0.605,-1.18,5.928,9.82,-2.676,-3.069,72.477,25.632,17.033,10.481,12.156,8.363,9.771,11.272,17.843,14.65,18.612,16.307,15.225,13.325,8.873,9.637,10.819,13.076,16.236,21.383
classical.00093.wav,classical,0.108,0.029,1623.852,218.274,2732.31,542.423,-207.387,117.605,-41.414,13.249,-1.655,15.525,-10.333,-1.883,-12.76,7.002,-0.767,2.061,-8.255,-1.452,-7.072,0.933,-5.55,-8.506,-1.482,5.382,40.915,14.569,23.378,12.467,8.365,10.315,12.691,11.902,9.816,11.322,14.483,12.654,13.635,14.276,11.039,7.309,9.266,10.35,11.451,12.979
classical.00096.wav,classical,0.118,0.049,1933.69,438.433,3573.962,674.064,-203.625,111.146,-51.55,39.458,-10.567,11.896,-13.162,15.127,-7.279,13.377,-7.294,3.845,-3.773,5.293,4.101,6.64,2.989,3.549,-3.347,-3.687,61.359,30.843,13.202,8.084,11.429,8.013,9.865,10.409,8.505,10.741,8.207,10.47,9.37,8.714,8.484,7.008,6.322,7.278,9.337,10.4
classical.00094.wav,classical,0.07,0.035,1423.458,326.977,2926.026,701.663,-385.836,128.669,-26.719,39.471,-2.159,16.758,-5.719,14.718,-3.088,12.294,-5.889,2.789,3.682,10.921,10.538,9.91,6.103,3.523,-3.327,-3.676,96.812,20.217,21.299,10.795,13.176,7.792,11.292,8.48,11.144,9.051,10.032,9.624,10.743,8.506,8.193,8.554,6.775,6.649,8.151,9.198
classical.00090.wav,classical,0.152,0.044,2172.138,364.57,4066.453,712.613,-326.329,85.93,-42.962,31.846,-19.57,9.996,-16.445,9.99,-8.603,25.508,6.539,16.398,3.49,9.596,5.936,9.292,9.968,9.207,2.806,-5.389,35.512,18.389,13.067,8.179,9.005,7.237,7.522,7.413,9.017,12.87,11.313,13.152,13.924,11.44,12.755,10.992,9.595,10.29,11.207,14.514
classical.00089.wav,classical,0.167,0.034,2423.299,344.793,4296.515,612.081,-301.908,57.538,-59.134,33.547,-20.903,17.731,-0.636,49.011,19.133,27.099,-17.65,-0.296,-3.743,18.177,9.97,11.607,11.281,15.388,-7.407,-5.849,51.188,28.602,15.926,9.063,8.559,9.231,13.94,19.629,15.399,18.821,24.3,15.843,17.005,18.161,11.148,7.227,7.035,12.653,11.375,15.475
classical.00095.wav,classical,0.124,0.062,1800.889,533.979,3427.243,929.827,-422.539,89.849,-18.736,37.781,5.998,4.156,-1.99,12.125,4.163,13.789,2.827,5.892,6.12,8.145,12.356,7.094,2.417,0.78,-3.415,-0.74,82.801,31.846,20.933,10.443,11.793,8.91,10.33,11.13,11.377,12.198,9.196,10.295,15.758,13.531,11.337,11.682,11.225,8.262,12.751,12.653
classical.00098.wav,classical,0.123,0.047,1952.496,407.804,3779.827,669.113,-287.585,101.764,-35.354,41.288,-12.733,17.279,-13.967,16.304,-5.591,13.658,-8.786,-0.052,-13.757,6.474,6.704,6.982,7.026,8.379,-5.61,1.379,70.597,17.485,14.594,7.482,11.326,7.323,10.028,7.893,8.676,9.156,12.262,8.444,11.336,8.302,11.393,7.737,9.149,8.449,7.833,11.134
classical.00099.wav,classical,0.081,0.02,1525.124,216.055,3325.681,588.721,-378.67,126.483,-18.822,42.892,-14.304,25.352,-14.636,18.699,-10.181,21.116,4.445,18.222,-10.287,8.944,1.199,6.286,2.519,4.4,1.703,9.978,22.189,12.498,5.955,5.853,7.577,6.13,5.601,6.287,8.816,7.953,6.039,8.131,7.324,8.351,9.815,9.457,9.546,7.559,8.65,10.395
metal.00006.wav,metal,0.198,0.058,3236.925,588.774,6227.984,979.489,-140.729,55.938,-12.313,44.344,-10.599,10.876,-0.949,22.253,-9.38,15.242,-3.062,9.061,-8.804,8.733,-12.116,5.557,-12.474,6.361,-3.853,4.722,28.009,20.77,17.223,12.362,12.353,8.401,11.906,10.144,10.126,7.594,8.683,7.912,7.784,7.584,7.642,7.355,7.496,7.414,7.154,7.375
metal.00007.wav,metal,0.168,0.043,2939.467,493.796,5806.521,1017.698,-108.05,65.768,-20.839,47.558,0.869,8.991,-3.2,20.972,-10.341,7.869,-8.122,12.047,-9.146,6.997,-8.746,5.779,-12.357,3.445,-7.367,4.868,16.395,16.881,15.64,10.493,9.721,6.434,7.891,6.78,6.479,5.631,5.682,5.938,6.02,5.977,5.813,5.729,5.453,5.231,5.4,4.992
metal.00000.wav,metal,0.183,0.047,3274.488,517.87,6407.968,1299.028,-52.884,50.09,-11.49,46.323,6.538,10.112,5.485,8.849,5.936,6.628,-4.032,9.779,-3.114,3.656,-6.5,1.084,-4.486,4.707,-2.755,0.5,18.719,14.036,16.13,14.905,10.791,9.051,8.166,8.071,7.581,7.17,7.531,7.369,7.304,7.605,7.059,6.885,6.407,6.048,6.697,6.09
